!CSV A.01.01
!Keysight Technologies,N5242B,MY58422168,A.13.50.09
!Date: Friday, July 09, 2021 19:34:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd11(DB),Sdd11(DEG),Sdd12(DB),Sdd12(DEG),Sdc11(DB),Sdc11(DEG),Sdc12(DB),Sdc12(DEG),Sdd21(DB),Sdd21(DEG),Sdd22(DB),Sdd22(DEG),Sdc21(DB),Sdc21(DEG),Sdc22(DB),Sdc22(DEG),Scd11(DB),Scd11(DEG),Scd12(DB),Scd12(DEG),Scc11(DB),Scc11(DEG),Scc12(DB),Scc12(DEG),Scd21(DB),Scd21(DEG),Scd22(DB),Scd22(DEG),Scc21(DB),Scc21(DEG),Scc22(DB),Scc22(DEG)
8800000000,-4.6620359,-87.902794,-37.587643,-23.684868,-56.829861,116.12875,-66.553871,-92.392723,19.023766,21.032732,-10.017844,124.91219,-26.505157,-81.648048,-42.108223,176.41124,-37.370117,-43.934002,-47.470222,-25.167007,-5.296721,-55.384926,-25.351946,37.925098,-18.134129,124.94587,-38.998169,166.82349,0.033161696,9.4578218,-10.01279,119.38951
8805000000,-4.6591063,-88.173141,-37.171402,-23.961445,-68.236786,28.85371,-66.548462,-52.544189,18.994959,21.125332,-10.0804,124.82726,-25.761248,-79.023743,-39.161201,173.65685,-37.569019,-43.420101,-48.240986,-34.750633,-5.3015566,-55.377876,-25.566835,36.431755,-17.763699,127.59219,-38.645714,158.13129,0.052548014,9.610568,-10.026845,119.6547
8810000000,-4.6789508,-88.240868,-37.396172,-27.249792,-65.278442,116.32949,-54.428558,176.17818,18.971148,21.311827,-10.11777,125.03355,-29.650307,-85.708694,-38.694603,161.76079,-36.703526,-43.779423,-48.82198,-34.220654,-5.3166218,-55.433384,-25.427082,35.680439,-17.540756,127.50471,-36.774769,168.04851,0.024492741,9.633894,-10.049253,119.93063
8815000000,-4.6669202,-88.305321,-37.00613,-28.445999,-63.572403,100.11607,-61.107475,-142.63466,18.93577,21.318775,-10.182739,125.29581,-28.303802,-96.632607,-37.707783,152.21591,-36.834908,-43.656479,-48.385418,-43.547745,-5.3405638,-55.51228,-25.380854,35.808487,-17.536104,126.64481,-37.324352,167.41096,-0.016091101,9.7244587,-10.037174,120.06813
8820000000,-4.6919508,-88.407875,-37.671379,-35.235691,-62.438244,-43.771297,-86.145668,8.836216,18.917908,21.321737,-10.343248,125.94686,-28.429754,-82.754631,-37.229656,160.31696,-36.248016,-45.655472,-46.485004,-44.70512,-5.3263955,-55.472637,-25.437693,35.046215,-17.517918,127.58391,-35.623985,164.06262,-0.019883588,9.8389521,-10.077192,120.01458
8825000000,-4.7054482,-88.619858,-37.337017,-32.188965,-80.272308,-126.4717,-62.411316,-131.54579,18.881771,21.240654,-10.336003,126.54739,-28.032537,-82.77211,-36.794643,152.47238,-35.87381,-53.191624,-51.779415,-53.898388,-5.320714,-55.77438,-25.396397,36.930031,-17.363111,129.99545,-35.925953,158.82808,-0.048361104,10.016665,-10.057855,120.24346
8830000000,-4.6747761,-88.768188,-37.823013,-28.697382,-63.274223,83.780632,-56.807102,-140.91643,18.858643,21.304962,-10.294206,126.97981,-26.422504,-110.99496,-37.657894,150.79384,-35.855812,-52.082832,-52.318264,-64.732033,-5.3520732,-55.746948,-25.386181,36.063557,-17.048849,131.07941,-35.052738,155.82219,-0.067982137,10.173868,-10.108697,120.64043
8835000000,-4.6938143,-89.16288,-37.382404,-27.017818,-73.71875,-14.410514,-56.176147,-137.13559,18.831869,21.335838,-10.317176,127.06754,-29.082588,-100.48299,-36.529617,140.49809,-36.276901,-54.50983,-53.297878,-42.368752,-5.3552208,-55.748119,-25.250391,35.012917,-17.020746,132.38826,-35.625141,156.36131,-0.091984466,10.447111,-10.183689,120.97157
8840000000,-4.6942439,-89.300873,-37.311844,-27.529936,-64.882866,83.413422,-59.083874,-49.894974,18.779448,21.322348,-10.348571,127.44717,-27.354864,-97.146217,-38.168011,142.34883,-36.245018,-57.673489,-49.612171,-53.876953,-5.3576431,-55.894642,-25.437862,35.285263,-16.670794,132.60231,-35.671574,152.33167,-0.080292568,10.498309,-10.143719,121.27311
8845000000,-4.722774,-89.513657,-36.972485,-31.317835,-56.678352,-37.578003,-65.085594,-176.79262,18.748518,21.461388,-10.411109,128.0779,-25.238659,-106.12611,-38.066555,140.31253,-35.984325,-49.409542,-55.726971,-73.93602,-5.3898754,-56.007389,-25.297174,34.962482,-16.43659,132.58803,-36.2388,153.74678,-0.080317393,10.562308,-10.15891,121.29654
8850000000,-4.7413249,-89.585861,-38.36446,-33.906822,-65.399139,21.036255,-59.018074,-148.04921,18.717627,21.655441,-10.393107,128.82697,-29.364147,-123.10796,-36.907993,146.75827,-36.353249,-54.133568,-56.156029,-33.731472,-5.3309302,-56.025692,-25.494383,34.95472,-16.527803,132.67,-34.979847,154.82674,-0.054996286,10.512341,-10.217807,121.6804
8855000000,-4.7274084,-89.795326,-36.998264,-32.728546,-57.976784,42.106712,-67.229408,-111.70599,18.699505,21.56691,-10.349113,129.04774,-31.036758,-98.207291,-36.147175,150.45636,-35.855835,-53.185627,-57.159462,-79.832161,-5.3699856,-56.086689,-25.457485,34.217579,-16.3629,131.7944,-34.134602,157.92686,-0.099604577,10.422662,-10.150793,122.13461
8860000000,-4.7493424,-90.053604,-37.056793,-35.939312,-56.888733,156.45461,-58.264393,-59.8367,18.668583,21.665421,-10.392951,129.54549,-28.188566,-56.648628,-35.279888,150.18417,-36.518757,-54.501045,-53.022156,-57.488953,-5.3767252,-56.155025,-25.411013,33.243008,-16.339722,131.9274,-34.32127,148.59081,-0.11539365,10.607535,-10.173136,122.31496
8865000000,-4.7374763,-90.266388,-37.962646,-26.069334,-78.2715,-112.70383,-61.710537,-163.93724,18.649426,21.919147,-10.336591,129.32576,-31.843014,-103.08074,-34.335609,140.86737,-34.904377,-55.388191,-55.508461,-54.211918,-5.3887486,-56.290443,-25.532206,33.954178,-16.51996,132.99518,-34.054523,144.11931,-0.1496474,10.556082,-10.184348,122.54265
8870000000,-4.7628102,-90.402313,-37.667397,-34.350609,-57.462078,101.29437,-59.810127,71.057251,18.638151,21.808472,-10.357434,129.42366,-30.318333,-96.359337,-34.264111,140.63611,-35.310261,-55.07172,-53.144154,-53.984192,-5.376533,-56.490215,-25.565594,32.965786,-16.469185,135.3101,-33.221668,143.36665,-0.16288415,10.635138,-10.130282,122.02655
8875000000,-4.771307,-90.557236,-37.420448,-36.296494,-56.996933,82.706512,-64.544365,106.94451,18.605194,22.001928,-10.38024,129.35704,-26.108126,-84.362823,-34.15818,141.35991,-34.436829,-58.297169,-57.778934,-58.360168,-5.3985577,-56.702881,-25.512453,32.64584,-16.371897,136.85393,-33.482189,140.14346,-0.17816238,10.799198,-10.199223,122.05418
8880000000,-4.7525396,-90.584679,-37.712048,-36.335987,-62.146523,-166.44601,-60.452057,-152.99138,18.577688,22.064539,-10.547902,129.95953,-27.729952,-75.507477,-33.162586,136.5631,-33.471035,-63.563618,-63.070583,-81.362839,-5.3870769,-56.634945,-25.341558,33.103535,-16.349785,138.28885,-33.035545,142.19637,-0.22711967,10.961095,-10.198875,122.10821
8885000000,-4.7529993,-90.941589,-37.888626,-33.250885,-64.806557,141.54472,-54.085648,-168.40202,18.547134,22.136187,-10.565801,130.44307,-28.36375,-109.58165,-33.909775,135.93001,-33.781635,-63.471863,-57.086746,-106.45386,-5.3958745,-56.814461,-25.340994,33.973888,-16.111221,140.08505,-32.654919,139.91699,-0.20343201,11.233969,-10.27173,122.32722
8890000000,-4.7528152,-91.021439,-37.098351,-35.060558,-57.679943,76.426674,-52.426292,45.736748,18.528179,22.143049,-10.572021,130.97658,-26.566427,-98.66156,-33.719761,137.95963,-32.858177,-68.337181,-59.281673,-45.346245,-5.4191332,-56.794918,-25.344048,32.204521,-15.760581,142.14941,-33.532925,136.30824,-0.18714553,11.334677,-10.289757,122.1334
8895000000,-4.8059578,-91.252274,-37.935802,-38.984173,-56.38147,29.720165,-54.456169,177.70128,18.498329,22.331284,-10.54554,131.66641,-28.294386,-89.89138,-33.185028,129.23172,-33.024899,-68.906708,-59.289024,-44.345924,-5.4256182,-56.794704,-25.212879,32.179943,-15.476614,141.00618,-33.554359,139.31516,-0.2031464,11.241118,-10.29036,122.4452
8900000000,-4.7973752,-91.347893,-38.664486,-32.493328,-58.267307,-129.04155,-65.51857,140.91435,18.476385,22.357197,-10.544447,131.7038,-26.836388,-117.16476,-33.162312,127.2988,-33.519619,-75.275162,-63.183819,-74.870583,-5.4190011,-56.863831,-25.295387,31.510429,-15.196769,142.83818,-33.548065,133.04518,-0.20258582,11.336612,-10.294512,123.04607
8905000000,-4.8065352,-91.601654,-38.198818,-34.302986,-60.791748,146.85468,-57.963787,-123.63206,18.453548,22.492613,-10.519936,132.14603,-28.1761,-120.76717,-33.721138,131.7841,-33.532757,-75.722237,-58.684963,-96.2155,-5.4105077,-57.035103,-25.154255,32.143421,-14.990979,142.53275,-33.393276,136.54028,-0.21095191,11.416585,-10.287335,122.90907
8910000000,-4.8320203,-91.68708,-38.193661,-37.012077,-53.642193,110.06606,-59.203754,157.87677,18.438705,22.66251,-10.51365,132.41406,-29.570881,-112.1291,-34.091797,129.05602,-32.756672,-82.042564,-55.256489,-31.685904,-5.4196105,-57.046257,-25.409554,30.834875,-14.472888,141.59979,-34.639942,136.6655,-0.22341803,11.180508,-10.338986,123.0023
8915000000,-4.8177791,-91.739388,-38.572102,-38.099224,-58.873432,81.352127,-56.445816,101.16254,18.388977,22.770258,-10.469392,132.9834,-27.789789,-138.10709,-33.307411,134.55325,-34.345852,-80.481934,-57.046192,-141.99318,-5.4124742,-57.264008,-25.580727,28.425669,-14.546639,139.77275,-33.450184,139.97649,-0.25283632,11.180999,-10.349686,123.31516
8920000000,-4.8421807,-92.045738,-37.495781,-36.197674,-73.674835,58.814281,-65.233513,98.786591,18.355953,22.839918,-10.55733,132.86375,-28.890253,-93.821243,-33.372932,132.67548,-33.491104,-82.160728,-62.156639,-151.54988,-5.4456778,-57.089291,-25.475534,30.944719,-14.566998,139.26201,-33.198631,136.33687,-0.30167937,11.529767,-10.361661,123.57281
8925000000,-4.8277988,-92.285843,-37.666317,-39.938141,-55.950405,61.803944,-57.232208,-176.76604,18.345722,23.119026,-10.52516,133.11269,-29.89208,-89.354691,-32.884369,133.01833,-33.535732,-83.119904,-59.982475,-71.109749,-5.4216032,-57.341896,-25.389927,29.671213,-14.676558,138.9399,-33.099922,137.87691,-0.33233315,11.840125,-10.442276,123.56475
8930000000,-4.8646264,-92.41626,-37.493191,-35.210575,-63.247437,32.226944,-62.91917,-177.35112,18.314566,23.007374,-10.534657,133.34216,-26.167091,-73.857475,-32.448174,129.0863,-33.543915,-83.384026,-58.498974,-78.013344,-5.4425063,-57.218857,-25.577887,29.114861,-14.664686,138.85587,-33.312508,133.8528,-0.36490121,12.056165,-10.420769,124.11214
8935000000,-4.8874235,-92.658318,-37.643364,-39.848255,-60.052811,132.5533,-59.981945,114.33099,18.287825,23.258307,-10.620098,133.52338,-27.933144,-109.15102,-32.311935,122.45737,-34.062504,-80.316628,-73.414474,-115.17239,-5.4686837,-57.286968,-25.40201,27.604164,-14.84709,140.15303,-32.442726,132.00154,-0.35449791,12.383562,-10.449884,124.66679
8940000000,-4.8960853,-92.86676,-37.820545,-33.291317,-60.751404,64.313004,-59.448456,-179.88579,18.280396,23.575285,-10.685839,133.81935,-29.082552,-139.33281,-32.198994,127.51885,-33.656338,-81.057304,-64.540939,-108.24566,-5.476191,-57.543701,-25.399288,28.419455,-14.819096,142.35162,-31.975748,132.03386,-0.30922884,12.621115,-10.430174,124.73978
8945000000,-4.8769536,-93.001671,-37.575912,-39.155495,-52.196598,89.500389,-65.940262,-121.49245,18.254459,23.641083,-10.708251,134.71243,-28.298126,-105.503,-31.800062,119.53709,-34.083408,-80.507553,-53.044128,-177.84529,-5.4935331,-57.562008,-25.559492,29.659134,-14.693727,143.78896,-32.189487,122.26893,-0.2988143,12.663119,-10.420963,125.12988
8950000000,-4.9204998,-93.238129,-37.468975,-38.490124,-52.82457,107.70509,-53.834251,158.5782,18.241535,23.747812,-10.755595,135.55022,-30.224815,-107.27739,-31.553953,121.98695,-33.380524,-79.341263,-66.627838,130.08327,-5.4993081,-57.701801,-25.670361,27.865778,-14.522146,143.25531,-32.352829,123.43219,-0.27978796,12.570759,-10.440276,125.39046
8955000000,-4.9283152,-93.377327,-37.284695,-37.503952,-51.82103,101.61909,-61.224735,21.985296,18.222797,23.865475,-10.753381,136.1418,-26.828384,-111.64262,-32.039902,117.91988,-33.053101,-78.388794,-53.898945,156.51822,-5.5069962,-57.682976,-25.791395,26.961517,-14.491564,144.03375,-32.148628,115.36668,-0.2877672,12.636292,-10.45831,125.93446
8960000000,-4.9477987,-93.490257,-37.286713,-41.3941,-56.726097,100.48542,-59.168594,125.8315,18.209578,24.172787,-10.654218,136.74843,-27.25684,-140.9342,-32.186214,117.09738,-33.064411,-81.006866,-59.496044,90.051659,-5.5305095,-57.886276,-25.615786,27.496347,-14.474087,145.116,-31.671326,117.577,-0.31030956,12.695352,-10.404782,125.74788
8965000000,-4.9611773,-93.619781,-38.143387,-41.748215,-56.838425,48.57671,-76.551407,-89.335579,18.196537,24.203049,-10.688631,136.67368,-30.886,-101.238,-33.550903,123.71199,-32.451653,-79.359665,-59.929581,97.147987,-5.4997573,-57.985294,-25.773981,28.059757,-14.350207,145.00737,-33.759808,118.74638,-0.34238017,12.760344,-10.485281,126.27897
8970000000,-4.9891281,-93.787201,-38.00922,-38.670692,-64.732185,149.16676,-55.526016,169.61,18.167433,24.499332,-10.701922,137.49055,-29.000166,-105.31528,-32.415333,123.1594,-32.181103,-81.828941,-51.961349,75.520096,-5.546711,-58.012993,-25.452856,27.148912,-14.272452,147.03731,-33.362385,113.72592,-0.34366938,12.866675,-10.454558,126.34818
8975000000,-5.0085773,-93.932739,-37.7463,-39.197987,-56.403725,109.87229,-61.254395,-166.41499,18.15502,24.692387,-10.678961,138.51022,-27.573187,-107.44699,-32.160038,125.65957,-31.744041,-79.067146,-51.850273,114.83475,-5.5251541,-58.208595,-25.658998,27.482718,-14.379768,149.05948,-33.409565,112.00977,-0.3386448,13.013939,-10.423923,126.23326
8980000000,-5.0072455,-93.991585,-38.006718,-38.404045,-54.152256,107.87341,-58.396206,-170.40546,18.147673,24.84664,-10.677767,138.61227,-29.967943,-127.00043,-31.226994,120.88935,-31.162645,-80.150925,-52.720028,95.778946,-5.5489478,-58.299683,-25.361237,27.449638,-14.11339,149.31184,-33.874584,113.06166,-0.32044932,13.224844,-10.447647,126.2391
8985000000,-5.0493536,-94.052765,-38.588127,-43.210201,-55.810413,101.74617,-62.223457,172.56378,18.141077,24.99408,-10.63105,139.36578,-32.682705,-138.50264,-30.966261,121.45701,-31.300865,-77.309723,-56.69508,45.448627,-5.5775347,-58.179573,-25.535318,27.027906,-14.107221,151.09193,-33.367081,108.5968,-0.3473655,13.428204,-10.461062,126.27978
8990000000,-5.0632968,-94.283272,-37.953098,-40.40667,-56.435402,48.554276,-62.832821,114.48045,18.132385,25.372572,-10.635696,139.99413,-27.547697,-111.95111,-31.568243,118.98479,-30.716423,-76.242142,-49.728874,84.175385,-5.5636058,-58.240757,-25.672434,25.925541,-13.967329,153.72485,-33.54652,108.08696,-0.34886059,13.673293,-10.502876,126.9088
8995000000,-5.0934529,-94.524368,-37.270237,-44.130814,-56.339985,128.26752,-64.082382,113.92367,18.128687,25.399448,-10.496108,140.27184,-28.003782,-91.82383,-30.847137,116.8794,-30.338238,-78.278206,-61.152828,69.835312,-5.5867181,-58.360195,-25.792068,25.398855,-13.671083,154.489,-34.341297,107.32364,-0.32002324,13.783299,-10.536753,126.99591
9000000000,-5.0965686,-94.536819,-37.988567,-42.595699,-56.684387,76.893829,-62.401711,97.365913,18.129267,25.558861,-10.489452,140.49677,-25.504498,-117.23869,-30.907475,115.31235,-29.682985,-81.649597,-56.271774,105.51489,-5.6068344,-58.640549,-25.566656,25.02602,-13.145464,155.86957,-34.34383,102.17204,-0.27949142,13.970837,-10.536004,127.69619
9005000000,-5.1244206,-94.598869,-37.507324,-33.224434,-54.446861,55.51614,-62.473339,66.477333,18.125641,25.929102,-10.422151,141.08498,-27.386913,-152.3228,-31.006493,107.29921,-29.444017,-83.959442,-55.541428,92.800133,-5.5997348,-58.485367,-25.694595,25.368195,-12.80394,155.54471,-34.456879,103.18299,-0.29012862,13.897206,-10.548556,128.13907
9010000000,-5.142272,-94.595474,-38.709927,-38.977497,-50.826508,99.433281,-68.721626,74.192146,18.1439,26.081787,-10.394264,141.30923,-33.178734,-109.98928,-30.804226,110.48239,-29.016985,-83.959946,-54.769123,78.389023,-5.5872135,-58.312565,-25.836857,24.262695,-12.398724,155.65242,-35.369003,96.84581,-0.32834983,14.091874,-10.538404,128.81784
9015000000,-5.1476007,-94.688988,-38.513496,-41.759762,-56.30975,94.527534,-59.222878,22.294884,18.138226,26.17033,-10.314354,141.68344,-26.131401,-134.03526,-31.209162,105.48885,-28.877974,-87.40963,-55.776707,72.365105,-5.6467695,-58.441265,-25.84156,23.8902,-12.168371,154.60156,-35.529091,89.721542,-0.30476063,13.967637,-10.481188,129.161
9020000000,-5.1753054,-94.706062,-39.084648,-45.472202,-55.737827,118.95419,-69.453613,113.42372,18.127378,26.280674,-10.230035,142.14049,-31.748331,-137.6725,-30.972254,106.98898,-29.062851,-91.716774,-60.500507,61.467579,-5.6138859,-58.579166,-25.95332,23.325195,-12.139312,155.59573,-35.387619,88.175163,-0.33243346,14.041027,-10.355803,129.9183
9025000000,-5.1813149,-94.892082,-38.341537,-40.71666,-54.11422,95.586006,-60.605499,61.456875,18.113127,26.537542,-10.249275,142.64732,-26.786289,-99.659821,-31.02825,99.799965,-28.758293,-89.572121,-53.695641,121.91843,-5.6594653,-58.553162,-25.843063,22.422855,-11.962721,156.63326,-35.266087,96.607971,-0.32493934,14.506133,-10.340504,129.80638
9030000000,-5.1962004,-94.948769,-39.069542,-44.719337,-52.944759,106.36236,-57.414043,83.079872,18.121855,26.732183,-10.123865,142.69353,-30.615599,-112.21516,-31.593815,100.07966,-28.374655,-90.940193,-49.859509,44.898426,-5.6777868,-58.532398,-26.290791,22.186855,-11.606797,156.79253,-36.983536,92.155708,-0.29621929,14.702491,-10.220125,130.35358
9035000000,-5.2074943,-95.169609,-39.178246,-41.005524,-52.772476,110.59814,-62.922428,70.166405,18.140421,26.95578,-10.073276,142.97469,-25.080355,-126.18701,-32.226933,101.96091,-28.611059,-93.116646,-54.068958,65.5075,-5.6946754,-58.747707,-26.132668,22.86179,-11.207299,157.16776,-38.826145,98.586136,-0.23573191,14.724664,-10.187791,130.11255
9040000000,-5.2233996,-95.215843,-38.851685,-46.609055,-55.709576,93.984413,-64.367058,-152.25121,18.131035,26.924747,-10.016756,142.99393,-25.703957,-116.14742,-32.315121,99.895004,-28.202566,-94.5289,-50.970985,72.987831,-5.6900616,-58.827499,-26.236847,22.992857,-10.915078,156.02699,-38.234596,95.703156,-0.21920352,14.832651,-10.187005,129.74701
9045000000,-5.2210984,-95.309921,-39.532139,-47.363693,-58.316967,67.382675,-60.283737,179.4431,18.133266,27.12047,-9.9900322,142.84114,-27.847956,-122.17769,-31.871504,104.45481,-28.048658,-92.525429,-52.615776,75.118729,-5.6804872,-58.844151,-26.24185,23.648331,-10.745591,155.1673,-38.520668,97.802261,-0.20787983,14.668371,-10.117217,130.04875
9050000000,-5.2568445,-95.331078,-39.682941,-43.424561,-53.93161,81.466026,-61.042709,90.484955,18.159082,27.147552,-9.9868364,143.19049,-28.144228,-124.08404,-32.193703,103.44563,-27.728874,-95.990036,-52.686611,22.785582,-5.6954422,-58.862419,-26.323095,24.51582,-10.485427,154.43924,-39.76614,93.105019,-0.21745817,14.566732,-10.097369,129.97015
9055000000,-5.2438707,-95.428505,-39.339802,-44.471081,-54.111626,141.73788,-59.564106,-153.4353,18.150152,27.281912,-9.9037628,142.91985,-29.738037,-106.11375,-32.064289,102.49688,-27.240211,-97.38192,-50.903191,42.370621,-5.6765423,-58.913826,-26.245256,24.352751,-10.31479,154.07724,-40.309166,101.25657,-0.25178695,14.71749,-10.144989,130.23445
9060000000,-5.2783194,-95.394325,-39.113285,-41.834545,-63.157745,176.42271,-58.813709,107.47362,18.163403,27.669533,-9.8489971,143.60287,-26.809828,-144.12456,-32.74659,101.97035,-26.831347,-98.589767,-56.533714,31.944441,-5.7300024,-58.996216,-26.408575,25.272243,-10.019462,154.50771,-41.899021,98.027504,-0.19214787,14.686939,-10.061027,130.11038
9065000000,-5.2811713,-95.363396,-40.015789,-45.496315,-50.315361,148.74704,-64.710228,-71.504265,18.181082,27.638142,-9.7910061,143.36613,-29.118095,-151.04085,-32.626862,99.027939,-27.077271,-105.62201,-51.330532,11.046542,-5.6746368,-59.23502,-26.299662,24.579552,-9.6299715,152.66795,-43.219471,114.97196,-0.2183039,14.496781,-10.069287,130.33641
9070000000,-5.3039312,-95.520737,-39.259708,-41.056335,-54.027363,94.69902,-55.948071,150.20668,18.16379,27.812803,-9.7531147,143.33659,-29.353657,-138.72522,-33.902782,95.979515,-27.363651,-106.62193,-54.91877,10.603198,-5.7343416,-59.016319,-26.421734,22.526735,-9.6498203,150.4324,-42.813255,115.79937,-0.25149137,14.728562,-10.117583,129.81953
9075000000,-5.3108959,-95.401428,-39.367149,-49.416492,-57.211758,103.18496,-70.53347,38.149487,18.180288,27.903593,-9.7773647,143.18295,-26.866747,-111.06238,-33.336227,97.811035,-27.287611,-103.38872,-53.271866,43.624416,-5.7091222,-59.220547,-26.529049,24.018234,-9.6139526,149.76294,-43.637794,117.77424,-0.26896101,14.94061,-10.070421,129.70821
9080000000,-5.3355913,-95.695145,-39.894562,-38.551884,-55.573189,67.760994,-58.218391,6.0939474,18.182755,27.900532,-9.7447376,143.33963,-29.122272,-128.96761,-33.218086,102.05154,-26.954145,-108.76147,-51.846272,14.729445,-5.7406106,-59.330868,-26.42992,24.792816,-9.6047287,148.62531,-44.233688,143.72481,-0.2262914,15.189643,-10.102031,129.90665
9085000000,-5.3148174,-95.726402,-40.153831,-47.078739,-66.866264,48.587086,-53.783978,146.88408,18.183332,27.971279,-9.7364969,143.17058,-29.730972,-158.30487,-33.345634,101.58154,-27.205059,-110.15996,-52.41029,5.2195468,-5.7732158,-59.330097,-26.373863,25.118336,-9.5465879,148.04552,-40.992428,124.97514,-0.23245957,15.253182,-10.03977,129.96201
9090000000,-5.3869772,-95.853386,-38.740776,-43.863155,-62.032608,149.74847,-60.865051,127.2483,18.173647,28.313652,-9.7449141,143.5842,-27.522564,-142.83086,-33.005386,102.93961,-27.312416,-109.99332,-50.864258,10.909668,-5.7716947,-59.30249,-26.326395,23.09939,-9.6419268,147.41623,-41.537098,131.09515,-0.2370664,15.413403,-10.052568,130.11307
